,order_id,item_id,product_id,quantity,list_price,discount,total_price
1223,434,4,11,2,1680.99,0.07,3361.98
1224,434,5,18,2,449.0,0.05,898.0
1225,435,1,22,1,269.99,0.05,269.99
1226,435,2,9,1,2999.99,0.05,2999.99
1227,435,3,18,1,449.0,0.05,449.0
1228,436,1,3,1,999.99,0.05,999.99
1229,436,2,23,1,299.99,0.2,299.99
1230,437,1,3,1,999.99,0.05,999.99
1231,437,2,10,1,1549.0,0.05,1549.0
1232,437,3,8,2,1799.99,0.05,3599.98
1233,438,1,4,1,2899.99,0.07,2899.99
1234,438,2,22,1,269.99,0.1,269.99
1235,438,3,8,2,1799.99,0.05,3599.98
1236,438,4,13,2,269.99,0.05,539.98
1237,439,1,6,2,469.99,0.07,939.98
1238,439,2,7,2,3999.99,0.05,7999.98
1239,440,1,19,2,449.0,0.07,898.0
1240,440,2,4,2,2899.99,0.07,5799.98
1241,441,1,12,1,549.99,0.07,549.99
1242,441,2,15,1,529.99,0.1,529.99
1243,442,1,16,2,599.99,0.07,1199.98
1244,442,2,26,2,599.99,0.2,1199.98
1245,442,3,6,2,469.99,0.2,939.98
1246,443,1,5,1,1320.99,0.05,1320.99
1247,443,2,26,1,599.99,0.2,599.99
1248,444,1,22,1,269.99,0.07,269.99
1249,444,2,15,2,529.99,0.07,1059.98
1250,444,3,20,2,599.99,0.05,1199.98
1251,444,4,16,1,599.99,0.1,599.99
1252,444,5,10,2,1549.0,0.2,3098.0
1253,445,1,7,1,3999.99,0.2,3999.99
1254,445,2,16,1,599.99,0.07,599.99
1255,445,3,23,1,299.99,0.2,299.99
1256,446,1,22,1,269.99,0.2,269.99
1257,446,2,16,2,599.99,0.07,1199.98
1258,447,1,4,2,2899.99,0.05,5799.98
1259,447,2,3,1,999.99,0.1,999.99
1260,447,3,8,1,1799.99,0.07,1799.99
1261,448,1,13,2,269.99,0.05,539.98
1262,448,2,6,2,469.99,0.05,939.98
1263,449,1,17,2,429.0,0.05,858.0
1264,449,2,2,1,749.99,0.05,749.99
1265,449,3,7,2,3999.99,0.07,7999.98
1266,449,4,26,2,599.99,0.2,1199.98
1267,450,1,24,1,549.99,0.05,549.99
1268,450,2,12,1,549.99,0.07,549.99
1269,450,3,5,1,1320.99,0.1,1320.99
1270,451,1,14,2,269.99,0.05,539.98
1271,452,1,11,1,1680.99,0.05,1680.99
1272,452,2,16,1,599.99,0.05,599.99
1273,452,3,7,2,3999.99,0.1,7999.98
1274,452,4,8,1,1799.99,0.1,1799.99
1275,453,1,23,1,299.99,0.05,299.99
1276,453,2,20,2,599.99,0.2,1199.98
1277,453,3,4,1,2899.99,0.2,2899.99
1278,454,1,25,2,499.99,0.07,999.98
1279,454,2,13,2,269.99,0.05,539.98
1280,454,3,24,2,549.99,0.1,1099.98
1281,455,1,9,1,2999.99,0.05,2999.99
1282,456,1,17,2,429.0,0.07,858.0
1283,456,2,23,1,299.99,0.07,299.99
1284,457,1,24,2,549.99,0.07,1099.98
1285,457,2,2,1,749.99,0.05,749.99
1286,457,3,7,2,3999.99,0.1,7999.98
1287,457,4,17,1,429.0,0.2,429.0
1288,458,1,2,1,749.99,0.2,749.99
1289,458,2,21,2,269.99,0.07,539.98
1290,458,3,11,1,1680.99,0.1,1680.99
1291,458,4,24,1,549.99,0.2,549.99
1292,458,5,3,2,999.99,0.2,1999.98
1293,459,1,11,1,1680.99,0.2,1680.99
1294,460,1,19,1,449.0,0.05,449.0
1295,460,2,18,2,449.0,0.07,898.0
1296,460,3,4,1,2899.99,0.2,2899.99
1297,460,4,22,2,269.99,0.1,539.98
1298,461,1,16,1,599.99,0.07,599.99
1299,461,2,4,1,2899.99,0.2,2899.99
1300,461,3,8,2,1799.99,0.05,3599.98
1301,461,4,24,1,549.99,0.1,549.99
1302,461,5,18,2,449.0,0.1,898.0
1303,462,1,12,2,549.99,0.1,1099.98
1304,463,1,13,2,269.99,0.07,539.98
1305,464,1,7,1,3999.99,0.1,3999.99
1306,465,1,6,2,469.99,0.1,939.98
1307,465,2,25,2,499.99,0.1,999.98
1308,466,1,19,2,449.0,0.2,898.0
1309,466,2,6,1,469.99,0.2,469.99
1310,466,3,7,2,3999.99,0.05,7999.98
1311,466,4,15,1,529.99,0.1,529.99
1312,466,5,5,1,1320.99,0.1,1320.99
1313,467,1,19,1,449.0,0.07,449.0
1314,467,2,10,1,1549.0,0.07,1549.0
1315,467,3,22,2,269.99,0.1,539.98
1316,467,4,17,2,429.0,0.07,858.0
1317,467,5,11,1,1680.99,0.1,1680.99
1318,468,1,19,1,449.0,0.1,449.0
1319,468,2,9,2,2999.99,0.05,5999.98
1320,468,3,10,2,1549.0,0.05,3098.0
1321,468,4,25,1,499.99,0.1,499.99
1322,469,1,8,2,1799.99,0.1,3599.98
1323,469,2,4,1,2899.99,0.07,2899.99
1324,469,3,15,2,529.99,0.2,1059.98
1325,470,1,18,1,449.0,0.05,449.0
1326,470,2,13,1,269.99,0.05,269.99
1327,470,3,8,2,1799.99,0.2,3599.98
1328,471,1,14,1,269.99,0.2,269.99
1329,471,2,13,2,269.99,0.05,539.98
1330,472,1,15,1,529.99,0.1,529.99
1331,472,2,21,2,269.99,0.1,539.98
1332,473,1,26,1,599.99,0.07,599.99
1333,474,1,19,2,449.0,0.05,898.0
1334,474,2,11,1,1680.99,0.2,1680.99
1335,475,1,17,2,429.0,0.07,858.0
1336,475,2,26,2,599.99,0.2,1199.98
1337,475,3,25,1,499.99,0.2,499.99
1338,476,1,22,2,269.99,0.07,539.98
1339,476,2,4,2,2899.99,0.2,5799.98
1340,476,3,11,2,1680.99,0.07,3361.98
1341,476,4,20,2,599.99,0.05,1199.98
1342,477,1,6,1,469.99,0.1,469.99
1343,477,2,10,1,1549.0,0.05,1549.0
1344,478,1,21,2,269.99,0.07,539.98
1345,479,1,26,1,599.99,0.07,599.99
1346,479,2,12,1,549.99,0.05,549.99
1347,479,3,21,1,269.99,0.2,269.99
1348,479,4,7,1,3999.99,0.05,3999.99
1349,479,5,10,1,1549.0,0.2,1549.0
1350,480,1,4,1,2899.99,0.05,2899.99
1351,480,2,15,1,529.99,0.05,529.99
1352,480,3,23,2,299.99,0.07,599.98
1353,481,1,13,2,269.99,0.2,539.98
1354,481,2,16,2,599.99,0.07,1199.98
1355,481,3,9,2,2999.99,0.1,5999.98
1356,482,1,13,1,269.99,0.2,269.99
1357,482,2,14,1,269.99,0.1,269.99
1358,483,1,17,1,429.0,0.07,429.0
1359,484,1,8,2,1799.99,0.1,3599.98
1360,484,2,24,1,549.99,0.05,549.99
1361,484,3,9,2,2999.99,0.05,5999.98
1362,484,4,6,1,469.99,0.2,469.99
1363,485,1,13,1,269.99,0.1,269.99
1364,485,2,26,2,599.99,0.05,1199.98
1365,486,1,9,1,2999.99,0.07,2999.99
1366,486,2,23,2,299.99,0.05,599.98
1367,487,1,6,1,469.99,0.2,469.99
1368,488,1,13,2,269.99,0.07,539.98
1369,488,2,23,2,299.99,0.05,599.98
1370,488,3,22,1,269.99,0.05,269.99
1371,489,1,8,2,1799.99,0.1,3599.98
1372,490,1,12,1,549.99,0.1,549.99
1373,490,2,23,1,299.99,0.05,299.99
1374,490,3,14,1,269.99,0.1,269.99
1375,490,4,13,2,269.99,0.07,539.98
1376,491,1,9,2,2999.99,0.2,5999.98
1377,491,2,21,2,269.99,0.05,539.98
1378,491,3,15,2,529.99,0.05,1059.98
1379,492,1,6,1,469.99,0.1,469.99
1380,492,2,22,2,269.99,0.1,539.98
1381,492,3,26,1,599.99,0.05,599.99
1382,493,1,15,1,529.99,0.05,529.99
1383,493,2,18,2,449.0,0.05,898.0
1384,493,3,26,1,599.99,0.05,599.99
1385,494,1,23,1,299.99,0.1,299.99
1386,495,1,22,1,269.99,0.2,269.99
1387,495,2,9,1,2999.99,0.05,2999.99
1388,496,1,23,1,299.99,0.2,299.99
1389,496,2,13,1,269.99,0.1,269.99
1390,496,3,21,2,269.99,0.2,539.98
1391,497,1,25,2,499.99,0.07,999.98
1392,498,1,24,1,549.99,0.07,549.99
1393,498,2,21,1,269.99,0.1,269.99
1394,498,3,10,1,1549.0,0.07,1549.0
1395,499,1,11,1,1680.99,0.2,1680.99
1396,499,2,15,1,529.99,0.07,529.99
1397,499,3,14,2,269.99,0.2,539.98
1398,499,4,20,2,599.99,0.1,1199.98
1399,500,1,12,2,549.99,0.05,1099.98
1400,500,2,14,1,269.99,0.2,269.99
1401,501,1,19,2,449.0,0.05,898.0
1402,501,2,8,1,1799.99,0.07,1799.99
1403,501,3,14,1,269.99,0.1,269.99
1404,501,4,23,2,299.99,0.07,599.98
1405,502,1,13,1,269.99,0.05,269.99
1406,503,1,13,2,269.99,0.07,539.98
1407,503,2,10,1,1549.0,0.05,1549.0
1408,504,1,24,2,549.99,0.1,1099.98
1409,504,2,2,2,749.99,0.05,1499.98
1410,505,1,26,1,599.99,0.2,599.99
1411,506,1,25,1,499.99,0.1,499.99
1412,506,2,7,1,3999.99,0.07,3999.99
1413,507,1,11,2,1680.99,0.05,3361.98
1414,507,2,13,2,269.99,0.07,539.98
1415,507,3,20,2,599.99,0.1,1199.98
1416,508,1,8,1,1799.99,0.05,1799.99
1417,508,2,2,2,749.99,0.05,1499.98
1418,508,3,10,2,1549.0,0.05,3098.0
1419,508,4,25,1,499.99,0.07,499.99
1420,509,1,23,2,299.99,0.2,599.98
1421,509,2,4,2,2899.99,0.05,5799.98
1422,510,1,17,1,429.0,0.1,429.0
1423,511,1,22,2,269.99,0.05,539.98
1424,511,2,13,1,269.99,0.1,269.99
1425,512,1,21,1,269.99,0.07,269.99
1426,513,1,7,1,3999.99,0.07,3999.99
1427,513,2,13,1,269.99,0.2,269.99
1428,513,3,23,1,299.99,0.07,299.99
1429,514,1,18,2,449.0,0.2,898.0
1430,514,2,17,2,429.0,0.07,858.0
1431,515,1,8,1,1799.99,0.07,1799.99
1432,515,2,5,1,1320.99,0.1,1320.99
1433,515,3,25,2,499.99,0.07,999.98
1434,515,4,6,2,469.99,0.2,939.98
1435,516,1,7,1,3999.99,0.05,3999.99
1436,516,2,5,2,1320.99,0.1,2641.98
1437,517,1,21,2,269.99,0.07,539.98
1438,518,1,16,2,599.99,0.2,1199.98
1439,518,2,5,2,1320.99,0.05,2641.98
1440,518,3,25,2,499.99,0.05,999.98
1441,518,4,15,2,529.99,0.2,1059.98
1442,518,5,11,2,1680.99,0.07,3361.98
1443,519,1,6,1,469.99,0.07,469.99
1444,519,2,16,1,599.99,0.1,599.99
1445,519,3,23,2,299.99,0.05,599.98
1446,519,4,18,2,449.0,0.2,898.0
1447,519,5,7,1,3999.99,0.05,3999.99
1448,520,1,26,1,599.99,0.1,599.99
1449,520,2,24,1,549.99,0.2,549.99
1450,520,3,10,1,1549.0,0.07,1549.0
1451,521,1,5,1,1320.99,0.2,1320.99
1452,521,2,14,1,269.99,0.2,269.99
1453,522,1,4,2,2899.99,0.07,5799.98
1454,522,2,22,2,269.99,0.07,539.98
1455,522,3,21,1,269.99,0.05,269.99
1456,523,1,12,1,549.99,0.2,549.99
1457,523,2,20,1,599.99,0.05,599.99
1458,523,3,5,2,1320.99,0.1,2641.98
1459,523,4,16,2,599.99,0.07,1199.98
1460,524,1,11,1,1680.99,0.07,1680.99
1461,524,2,2,1,749.99,0.05,749.99
1462,524,3,9,1,2999.99,0.2,2999.99
1463,524,4,3,2,999.99,0.07,1999.98
1464,524,5,26,1,599.99,0.05,599.99
1465,525,1,9,2,2999.99,0.07,5999.98
1466,525,2,6,2,469.99,0.07,939.98
1467,525,3,10,1,1549.0,0.1,1549.0
1468,526,1,3,2,999.99,0.1,1999.98
1469,526,2,8,1,1799.99,0.1,1799.99
1470,526,3,21,1,269.99,0.05,269.99
1471,526,4,15,1,529.99,0.07,529.99
1472,527,1,18,2,449.0,0.07,898.0
1473,527,2,4,1,2899.99,0.2,2899.99
1474,527,3,19,1,449.0,0.1,449.0
1475,527,4,9,2,2999.99,0.2,5999.98
1476,528,1,21,2,269.99,0.05,539.98
1477,529,1,12,2,549.99,0.07,1099.98
1478,530,1,2,2,749.99,0.05,1499.98
1479,530,2,4,1,2899.99,0.07,2899.99
1480,530,3,6,2,469.99,0.2,939.98
1481,531,1,6,1,469.99,0.2,469.99
1482,531,2,12,2,549.99,0.2,1099.98
1483,531,3,25,1,499.99,0.07,499.99
1484,532,1,17,2,429.0,0.07,858.0
1485,532,2,16,2,599.99,0.2,1199.98
1486,532,3,12,1,549.99,0.1,549.99
1487,533,1,4,1,2899.99,0.2,2899.99
1488,533,2,12,2,549.99,0.1,1099.98
1489,533,3,10,1,1549.0,0.2,1549.0
1490,533,4,25,1,499.99,0.05,499.99
1491,534,1,21,2,269.99,0.05,539.98
1492,534,2,9,2,2999.99,0.05,5999.98
1493,534,3,2,1,749.99,0.07,749.99
1494,534,4,24,2,549.99,0.1,1099.98
1495,535,1,24,1,549.99,0.05,549.99
1496,535,2,15,1,529.99,0.1,529.99
1497,535,3,22,2,269.99,0.1,539.98
1498,536,1,22,1,269.99,0.1,269.99
1499,536,2,2,1,749.99,0.1,749.99
1500,536,3,12,2,549.99,0.05,1099.98
1501,536,4,14,1,269.99,0.07,269.99
1502,537,1,10,1,1549.0,0.05,1549.0
1503,537,2,26,1,599.99,0.05,599.99
1504,537,3,17,2,429.0,0.1,858.0
1505,537,4,25,2,499.99,0.2,999.98
1506,538,1,2,2,749.99,0.2,1499.98
1507,539,1,9,2,2999.99,0.1,5999.98
1508,539,2,23,1,299.99,0.05,299.99
1509,539,3,21,2,269.99,0.07,539.98
1510,540,1,19,1,449.0,0.1,449.0
1511,540,2,26,2,599.99,0.1,1199.98
1512,540,3,23,2,299.99,0.07,599.98
1513,541,1,22,2,269.99,0.05,539.98
1514,542,1,16,2,599.99,0.2,1199.98
1515,542,2,9,1,2999.99,0.1,2999.99
1516,542,3,20,1,599.99,0.1,599.99
1517,542,4,19,2,449.0,0.2,898.0
1518,543,1,25,1,499.99,0.2,499.99
1519,543,2,18,1,449.0,0.2,449.0
1520,543,3,26,2,599.99,0.05,1199.98
1521,544,1,12,1,549.99,0.05,549.99
1522,544,2,17,1,429.0,0.1,429.0
1523,544,3,21,1,269.99,0.05,269.99
1524,545,1,25,2,499.99,0.2,999.98
1525,545,2,6,1,469.99,0.07,469.99
1526,545,3,24,1,549.99,0.2,549.99
1527,545,4,20,2,599.99,0.07,1199.98
1528,546,1,17,2,429.0,0.05,858.0
1529,546,2,8,1,1799.99,0.1,1799.99
1530,546,3,18,2,449.0,0.07,898.0
1531,547,1,11,2,1680.99,0.05,3361.98
1532,547,2,9,1,2999.99,0.2,2999.99
1533,547,3,5,1,1320.99,0.1,1320.99
1534,548,1,8,1,1799.99,0.1,1799.99
1535,548,2,11,2,1680.99,0.07,3361.98
1536,549,1,15,1,529.99,0.07,529.99
1537,549,2,16,1,599.99,0.05,599.99
1538,549,3,3,1,999.99,0.07,999.99
1539,549,4,7,1,3999.99,0.05,3999.99
1540,549,5,13,2,269.99,0.1,539.98
1541,550,1,4,1,2899.99,0.05,2899.99
1542,551,1,16,1,599.99,0.05,599.99
1543,551,2,26,1,599.99,0.07,599.99
1544,551,3,11,2,1680.99,0.2,3361.98
1545,551,4,15,2,529.99,0.2,1059.98
1546,552,1,23,1,299.99,0.2,299.99
1547,552,2,2,1,749.99,0.2,749.99
1548,552,3,24,1,549.99,0.2,549.99
1549,552,4,18,1,449.0,0.1,449.0
1550,552,5,19,2,449.0,0.2,898.0
1551,553,1,24,1,549.99,0.1,549.99
1552,553,2,18,2,449.0,0.07,898.0
1553,553,3,12,1,549.99,0.07,549.99
1554,554,1,3,2,999.99,0.07,1999.98
1555,554,2,22,1,269.99,0.05,269.99
1556,554,3,4,2,2899.99,0.2,5799.98
1557,555,1,8,1,1799.99,0.2,1799.99
1558,555,2,7,1,3999.99,0.1,3999.99
1559,555,3,20,2,599.99,0.07,1199.98
1560,556,1,16,1,599.99,0.1,599.99
1561,556,2,4,2,2899.99,0.2,5799.98
1562,557,1,9,2,2999.99,0.1,5999.98
1563,557,2,10,1,1549.0,0.1,1549.0
1564,558,1,7,1,3999.99,0.07,3999.99
1565,558,2,16,1,599.99,0.07,599.99
1566,558,3,9,1,2999.99,0.1,2999.99
1567,558,4,21,2,269.99,0.05,539.98
1568,558,5,10,2,1549.0,0.07,3098.0
1569,559,1,15,2,529.99,0.1,1059.98
1570,559,2,6,1,469.99,0.1,469.99
1571,559,3,7,2,3999.99,0.07,7999.98
1572,560,1,16,1,599.99,0.05,599.99
1573,560,2,26,2,599.99,0.1,1199.98
1574,561,1,15,2,529.99,0.05,1059.98
1575,561,2,18,1,449.0,0.05,449.0
1576,561,3,5,1,1320.99,0.05,1320.99
1577,561,4,17,2,429.0,0.07,858.0
1578,562,1,25,2,499.99,0.07,999.98
1579,562,2,26,1,599.99,0.05,599.99
1580,563,1,6,2,469.99,0.1,939.98
1581,563,2,19,1,449.0,0.05,449.0
1582,563,3,13,2,269.99,0.1,539.98
1583,564,1,4,1,2899.99,0.2,2899.99
1584,564,2,15,1,529.99,0.2,529.99
1585,565,1,18,1,449.0,0.2,449.0
1586,565,2,25,2,499.99,0.1,999.98
1587,565,3,9,1,2999.99,0.05,2999.99
1588,565,4,17,1,429.0,0.1,429.0
1589,566,1,24,2,549.99,0.07,1099.98
1590,566,2,7,2,3999.99,0.2,7999.98
1591,566,3,8,1,1799.99,0.1,1799.99
1592,566,4,21,2,269.99,0.2,539.98
1593,567,1,9,1,2999.99,0.2,2999.99
1594,567,2,5,1,1320.99,0.07,1320.99
1595,568,1,5,1,1320.99,0.05,1320.99
1596,568,2,10,1,1549.0,0.05,1549.0
1597,569,1,16,1,599.99,0.05,599.99
1598,569,2,24,2,549.99,0.1,1099.98
1599,570,1,18,1,449.0,0.07,449.0
1600,570,2,24,2,549.99,0.1,1099.98
1601,570,3,3,2,999.99,0.2,1999.98
1602,570,4,11,1,1680.99,0.1,1680.99
1603,570,5,16,1,599.99,0.05,599.99
1604,571,1,4,1,2899.99,0.05,2899.99
1605,571,2,9,1,2999.99,0.1,2999.99
1606,572,1,3,1,999.99,0.05,999.99
1607,572,2,13,2,269.99,0.1,539.98
1608,572,3,11,2,1680.99,0.2,3361.98
1609,573,1,2,1,749.99,0.2,749.99
1610,574,1,26,1,599.99,0.05,599.99
1611,574,2,13,2,269.99,0.1,539.98
1612,574,3,12,2,549.99,0.1,1099.98
1613,574,4,23,2,299.99,0.1,599.98
1614,574,5,11,2,1680.99,0.05,3361.98
1615,575,1,4,2,2899.99,0.07,5799.98
1616,575,2,12,1,549.99,0.2,549.99
1617,576,1,9,1,2999.99,0.1,2999.99
1618,577,1,3,2,999.99,0.2,1999.98
1619,578,1,21,1,269.99,0.07,269.99
1620,578,2,25,2,499.99,0.2,999.98
1621,578,3,18,2,449.0,0.05,898.0
1622,578,4,8,2,1799.99,0.2,3599.98
1623,579,1,7,2,3999.99,0.05,7999.98
1624,579,2,6,1,469.99,0.2,469.99
1625,580,1,16,2,599.99,0.2,1199.98
1626,580,2,15,1,529.99,0.07,529.99
1627,580,3,21,2,269.99,0.2,539.98
1628,580,4,9,2,2999.99,0.07,5999.98
1629,580,5,19,1,449.0,0.2,449.0
1630,581,1,8,2,1799.99,0.07,3599.98
1631,582,1,10,2,1549.0,0.2,3098.0
1632,582,2,17,2,429.0,0.07,858.0
1633,583,1,15,2,529.99,0.2,1059.98
1634,584,1,19,1,449.0,0.07,449.0
1635,584,2,23,1,299.99,0.07,299.99
1636,584,3,15,1,529.99,0.1,529.99
1637,584,4,22,1,269.99,0.05,269.99
1638,584,5,8,2,1799.99,0.07,3599.98
1639,585,1,10,1,1549.0,0.2,1549.0
1640,585,2,18,2,449.0,0.2,898.0
1641,585,3,15,1,529.99,0.05,529.99
1642,585,4,12,2,549.99,0.07,1099.98
1643,586,1,11,2,1680.99,0.1,3361.98
1644,586,2,23,2,299.99,0.2,599.98
1645,587,1,24,1,549.99,0.05,549.99
1646,587,2,23,1,299.99,0.05,299.99
1647,587,3,18,1,449.0,0.05,449.0
1648,587,4,21,1,269.99,0.2,269.99
1649,588,1,10,2,1549.0,0.07,3098.0
1650,588,2,23,1,299.99,0.2,299.99
1651,589,1,15,2,529.99,0.05,1059.98
1652,590,1,2,2,749.99,0.1,1499.98
1653,590,2,20,1,599.99,0.07,599.99
1654,590,3,8,2,1799.99,0.05,3599.98
1655,590,4,5,2,1320.99,0.1,2641.98
1656,590,5,24,1,549.99,0.1,549.99
1657,591,1,16,2,599.99,0.05,1199.98
1658,591,2,25,2,499.99,0.05,999.98
1659,591,3,2,2,749.99,0.1,1499.98
1660,592,1,21,2,269.99,0.1,539.98
1661,592,2,16,1,599.99,0.05,599.99
1662,592,3,18,2,449.0,0.07,898.0
1663,593,1,3,2,999.99,0.1,1999.98
1664,593,2,25,1,499.99,0.07,499.99
1665,594,1,26,1,599.99,0.1,599.99
1666,594,2,21,2,269.99,0.05,539.98
1667,595,1,4,1,2899.99,0.07,2899.99
1668,595,2,19,2,449.0,0.07,898.0
1669,595,3,3,1,999.99,0.07,999.99
1670,595,4,10,1,1549.0,0.07,1549.0
1671,595,5,26,2,599.99,0.05,1199.98
1672,596,1,5,1,1320.99,0.05,1320.99
1673,596,2,23,2,299.99,0.1,599.98
1674,596,3,9,1,2999.99,0.05,2999.99
1675,597,1,17,2,429.0,0.2,858.0
1676,597,2,8,1,1799.99,0.07,1799.99
1677,598,1,4,2,2899.99,0.05,5799.98
1678,598,2,16,2,599.99,0.07,1199.98
1679,598,3,14,1,269.99,0.1,269.99
1680,599,1,9,2,2999.99,0.05,5999.98
1681,599,2,22,2,269.99,0.2,539.98
1682,599,3,23,1,299.99,0.07,299.99
1683,599,4,10,2,1549.0,0.1,3098.0
1684,600,1,26,2,599.99,0.07,1199.98
1685,600,2,4,1,2899.99,0.2,2899.99
1686,600,3,18,2,449.0,0.07,898.0
1687,601,1,12,2,549.99,0.2,1099.98
1688,602,1,15,2,529.99,0.05,1059.98
1689,602,2,5,2,1320.99,0.07,2641.98
1690,603,1,12,1,549.99,0.07,549.99
1691,603,2,4,1,2899.99,0.1,2899.99
1692,604,1,10,2,1549.0,0.07,3098.0
1693,604,2,9,2,2999.99,0.2,5999.98
1694,605,1,19,1,449.0,0.07,449.0
1695,605,2,25,2,499.99,0.05,999.98
1696,605,3,13,2,269.99,0.2,539.98
1697,605,4,11,1,1680.99,0.2,1680.99
1698,606,1,6,2,469.99,0.2,939.98
1699,606,2,18,2,449.0,0.05,898.0
1700,607,1,11,2,1680.99,0.2,3361.98
1701,607,2,26,2,599.99,0.2,1199.98
1702,607,3,14,1,269.99,0.07,269.99
1703,608,1,4,2,2899.99,0.2,5799.98
1704,608,2,7,2,3999.99,0.1,7999.98
1705,608,3,24,1,549.99,0.1,549.99
1706,609,1,10,1,1549.0,0.07,1549.0
1707,609,2,7,1,3999.99,0.1,3999.99
1708,609,3,22,2,269.99,0.1,539.98
1709,609,4,5,1,1320.99,0.1,1320.99
1710,610,1,26,1,599.99,0.1,599.99
1711,610,2,24,1,549.99,0.07,549.99
1712,610,3,18,2,449.0,0.07,898.0
1713,610,4,3,1,999.99,0.07,999.99
1714,610,5,8,1,1799.99,0.1,1799.99
1715,611,1,16,2,599.99,0.07,1199.98
1716,612,1,13,1,269.99,0.1,269.99
1717,612,2,14,1,269.99,0.1,269.99
1718,612,3,17,1,429.0,0.07,429.0
1719,612,4,20,1,599.99,0.2,599.99
1720,613,1,9,2,2999.99,0.1,5999.98
1721,613,2,18,2,449.0,0.05,898.0
1722,613,3,12,1,549.99,0.07,549.99
1723,614,1,18,1,449.0,0.1,449.0
1724,614,2,21,1,269.99,0.05,269.99
1725,615,1,11,1,1680.99,0.07,1680.99
1726,615,2,23,1,299.99,0.05,299.99
1727,615,3,6,2,469.99,0.1,939.98
1728,615,4,19,2,449.0,0.1,898.0
1729,616,1,24,1,549.99,0.2,549.99
1730,616,2,16,2,599.99,0.2,1199.98
1731,617,1,15,2,529.99,0.2,1059.98
1732,617,2,11,2,1680.99,0.07,3361.98
1733,618,1,17,2,429.0,0.1,858.0
1734,618,2,11,1,1680.99,0.07,1680.99
1735,619,1,25,1,499.99,0.07,499.99
1736,620,1,5,2,1320.99,0.2,2641.98
1737,621,1,17,2,429.0,0.07,858.0
1738,622,1,9,2,2999.99,0.07,5999.98
1739,622,2,18,1,449.0,0.1,449.0
1740,622,3,10,1,1549.0,0.2,1549.0
1741,622,4,25,1,499.99,0.07,499.99
1742,623,1,8,1,1799.99,0.07,1799.99
1743,624,1,21,2,269.99,0.05,539.98
1744,624,2,16,1,599.99,0.07,599.99
1745,624,3,22,1,269.99,0.07,269.99
1746,624,4,14,2,269.99,0.2,539.98
1747,625,1,17,1,429.0,0.07,429.0
1748,625,2,11,2,1680.99,0.2,3361.98
1749,625,3,26,1,599.99,0.07,599.99
1750,625,4,23,2,299.99,0.1,599.98
1751,626,1,15,1,529.99,0.2,529.99
1752,627,1,19,1,449.0,0.07,449.0
1753,627,2,9,2,2999.99,0.2,5999.98
1754,627,3,26,1,599.99,0.07,599.99
1755,628,1,15,2,529.99,0.1,1059.98
1756,629,1,19,1,449.0,0.05,449.0
1757,629,2,5,2,1320.99,0.05,2641.98
1758,629,3,23,2,299.99,0.1,599.98
1759,629,4,14,2,269.99,0.05,539.98
1760,629,5,6,2,469.99,0.1,939.98
1761,630,1,5,1,1320.99,0.05,1320.99
1762,630,2,25,1,499.99,0.1,499.99
1763,630,3,18,2,449.0,0.1,898.0
1764,630,4,21,2,269.99,0.07,539.98
1765,631,1,24,2,549.99,0.07,1099.98
1766,631,2,15,2,529.99,0.07,1059.98
1767,632,1,25,1,499.99,0.2,499.99
1768,632,2,11,2,1680.99,0.1,3361.98
1769,632,3,15,1,529.99,0.07,529.99
1770,632,4,6,1,469.99,0.05,469.99
1771,632,5,22,2,269.99,0.1,539.98
1772,633,1,12,2,549.99,0.05,1099.98
1773,633,2,13,2,269.99,0.2,539.98
1774,633,3,5,2,1320.99,0.2,2641.98
1775,633,4,10,2,1549.0,0.2,3098.0
1776,634,1,4,2,2899.99,0.05,5799.98
1777,634,2,12,1,549.99,0.1,549.99
1778,635,1,4,1,2899.99,0.05,2899.99
1779,636,1,85,2,329.99,0.2,659.98
1780,637,1,9,1,2999.99,0.1,2999.99
1781,637,2,106,2,449.99,0.1,899.98
1782,638,1,103,1,551.99,0.05,551.99
1783,638,2,56,1,5499.99,0.2,5499.99
1784,638,3,53,2,749.99,0.05,1499.98
1785,639,1,15,1,529.99,0.07,529.99
1786,639,2,73,1,749.99,0.05,749.99
1787,639,3,72,1,619.99,0.05,619.99
1788,639,4,61,2,4999.99,0.1,9999.98
1789,640,1,106,2,449.99,0.05,899.98
1790,640,2,32,1,469.99,0.07,469.99
1791,640,3,30,1,999.99,0.07,999.99
1792,640,4,76,2,299.99,0.07,599.98
1793,640,5,109,2,416.99,0.2,833.98
1794,641,1,15,1,529.99,0.05,529.99
1795,641,2,62,1,3499.99,0.2,3499.99
1796,641,3,64,1,489.99,0.2,489.99
1797,642,1,68,2,449.99,0.07,899.98
1798,643,1,53,1,749.99,0.05,749.99
1799,644,1,9,1,2999.99,0.07,2999.99
1800,645,1,99,1,299.99,0.07,299.99
1801,645,2,42,2,2299.99,0.05,4599.98
1802,645,3,6,1,469.99,0.05,469.99
1803,645,4,47,2,5299.99,0.07,10599.98
1804,645,5,21,2,269.99,0.07,539.98
1805,646,1,15,2,529.99,0.2,1059.98
1806,646,2,4,1,2899.99,0.07,2899.99
1807,646,3,95,1,299.99,0.05,299.99
1808,646,4,12,1,549.99,0.2,549.99
1809,647,1,25,2,499.99,0.07,999.98
1810,647,2,13,1,269.99,0.1,269.99
